episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
440,1.0,3.199927066669918,0.6833107942786598,0.2267858405521271,-30.0,2.274068805917529,[-30.0, 2.274068805917529],0.0,False,True,0.7916521207227818,1,17.709159380834848,2536.839,prepare,0.0
440,2.0,3.199732793847781,0.6831032114197837,0.18326595495146542,-30.0,1.3959474347553262,[-30.0, 1.3959474347553262],1.0,False,True,0.7905513581379279,1,17.709159380834848,2536.902,in_progress,0.0
440,3.0,3.2029865330144855,0.6851584649649329,0.7540297079614798,-17.76051749826659,1.0,[-17.76051749826659, 1.0],1.0,False,True,0.8089615850899925,1,17.709159380834848,2536.97,in_progress,0.0
440,4.0,3.2204792504519917,0.6825356598502347,0.04838061527622009,28.275754455153923,1.0,[28.275754455153923, 1.0],1.0,False,True,0.9076973858293976,1,17.709159380834848,2537.032,in_progress,0.0
440,5.0,3.250711561290116,0.684984936362676,0.5533406915577161,-7.489401782650916,1.338771186603294,[-7.489401782650916, 1.338771186603294],1.0,False,True,1.0784340391911533,1,17.709159380834848,2537.099,in_progress,0.0
440,6.0,3.2886777515842334,0.6930239283873211,2.3799808045983797,-18.156459366609713,1.0,[-18.156459366609713, 1.0],1.0,False,True,1.2928906115814034,2,17.709159380834848,2537.171,in_progress,0.0
440,7.0,3.336367327181867,0.6867342550158568,0.4084533897401224,-7.461470903178423,1.0,[-7.461470903178423, 1.0],1.0,False,True,1.5621291848469152,2,17.709159380834848,2537.232,in_progress,0.0
440,8.0,3.3902334689828386,0.6776766401199539,-1.8655875586009372,15.917195598926973,1.0,[15.917195598926973, 1.0],1.0,False,True,1.8662628235855572,2,17.709159380834848,2537.304,in_progress,0.0
440,9.0,3.4542393452258007,0.6814460556984493,-0.5087164889743095,-28.449999627334293,1.0,[-28.449999627334293, 1.0],1.0,False,True,2.227696296851726,3,17.709159380834848,2537.369,in_progress,0.0
440,10.0,3.5209195634536536,0.6851228783165064,0.42746625821618595,-12.717930067492386,1.0,[-12.717930067492386, 1.0],1.0,False,True,2.604232476913946,3,17.709159380834848,2537.428,in_progress,0.0
440,11.0,3.584699707543127,0.6747510456554398,-2.0751453584963344,-10.227742005400927,1.0,[-10.227742005400927, 1.0],1.0,False,True,2.964362703846785,4,17.709159380834848,2537.5,in_progress,0.0
