episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
280,1.0,3.1997881977518583,0.6831496064114713,0.19809943386982254,6.0778468259971845,3.0,[6.0778468259971845, 3.0],0.0,False,True,0.7908650490254002,1,17.709159380834848,1210.556,prepare,0.0
280,2.0,3.199732793847718,0.6831032114197835,0.18326595495146542,-5.342679435243394,2.3009601735284813,[-5.342679435243394, 2.3009601735284813],1.0,False,True,0.7905513581379271,1,17.709159380834848,1210.616,in_progress,0.0
280,3.0,3.207380993560243,0.6858464804940477,0.8464814563599312,-12.312156380096887,1.085216890379608,[-12.312156380096887, 1.085216890379608],1.0,False,True,0.8337885045965948,1,17.709159380834848,1210.686,in_progress,0.0
280,4.0,3.234293950149409,0.6828948161847523,0.11192583380724025,-30.0,1.1681883220829106,[-30.0, 1.1681883220829106],1.0,False,True,0.9857091829622991,1,17.709159380834848,1210.748,in_progress,0.0
280,5.0,3.269298332444042,0.6684691916119422,-3.2687991202406503,30.0,1.8907189992403735,[30.0, 1.8907189992403735],1.0,False,True,1.1832467959363562,1,17.709159380834848,1210.818,in_progress,0.0
280,6.0,3.318403545043213,0.6518673904587022,-6.284843595015809,30.0,1.0,[30.0, 1.0],1.0,False,True,1.460390001712898,2,17.709159380834848,1210.889,in_progress,0.0
280,7.0,3.3761262286189937,0.6561740775072255,-3.85385014816919,30.0,1.0,[30.0, 1.0],1.0,False,True,1.7865713424849303,2,17.709159380834848,1210.955,in_progress,0.0
280,8.0,3.434180972657769,0.6760352575718817,1.6488486648298426,-30.0,1.672273913904633,[-30.0, 1.672273913904633],1.0,False,True,2.114423028042086,3,17.709159380834848,1211.029,in_progress,0.0
280,9.0,3.5035959504974263,0.691784966489047,4.6618435213253795,-30.0,1.0,[-30.0, 1.0],1.0,False,True,2.5064177416253623,3,17.709159380834848,1211.084,in_progress,0.0
280,10.0,3.572526590619547,0.6885513562128788,2.7025096459293922,-30.0,1.0,[-30.0, 1.0],1.0,False,True,2.895654437540026,3,17.709159380834848,1211.151,in_progress,0.0
280,11.0,3.6481636247604436,0.6793411178278617,-0.12902792882688663,-18.786461659290005,1.0,[-18.786461659290005, 1.0],1.0,False,True,3.322740686553967,4,17.709159380834848,1211.216,in_progress,0.0
280,12.0,3.717836979571088,0.6607151489436452,-4.2332829897017925,-30.0,1.0,[-30.0, 1.0],1.0,False,True,3.716133041266804,4,17.709159380834848,1211.287,in_progress,0.0
280,13.0,3.7960547791510715,0.6308682978923449,-9.48505980466985,30.0,1.0,[30.0, 1.0],1.0,False,True,4.157749935561536,5,17.709159380834848,1211.363,in_progress,0.0
280,14.0,3.860175040383952,0.605078677584336,-12.781409725142366,30.0,3.0,[30.0, 3.0],0.5,False,True,4.519780943860313,5,17.709159380834848,1211.421,in_progress,0.0
280,15.0,3.9279679863273342,0.5897334035310597,-12.85160913932696,30.0,3.0,[30.0, 3.0],0.5,False,True,4.90256367502027,6,17.709159380834848,1211.487,in_progress,0.0
280,16.0,4.019572891244887,0.5892386082560052,-8.405150655644064,5.32140064053123,1.0,[5.32140064053123, 1.0],1.0,False,True,5.419837041711622,6,17.709159380834848,1211.554,in_progress,0.0
280,17.0,4.107792935792184,0.6009738471601818,-2.645963997694997,-8.361676466030364,1.0,[-8.361676466030364, 1.0],1.0,False,True,5.918020579253895,7,17.709159380834848,1211.619,in_progress,0.0
