episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
320,1.0,3.19991732046807,0.6830093846273038,0.16537544314423783,28.07402490527737,1.4402193173712987,[28.07402490527737, 1.4402193173712987],0.0,False,True,0.7915916422027729,1,17.709159380834848,1474.026,prepare,0.0
320,2.0,3.1997327938477333,0.6831032114197835,0.18326595495146542,-1.2595830959903012,1.0528368005772684,[-1.2595830959903012, 1.0528368005772684],1.0,False,True,0.7905513581379259,1,17.709159380834848,1474.084,in_progress,0.0
320,3.0,3.2049955961587075,0.6828931749538031,0.07024306170715229,13.03233395858738,1.0,[13.03233395858738, 1.0],1.0,False,True,0.8202653804449938,1,17.709159380834848,1474.153,in_progress,0.0
320,4.0,3.2195941979077896,0.6836623277945755,0.24175734171873,6.741740090393691,1.1355126068110475,[6.741740090393691, 1.1355126068110475],1.0,False,True,0.9027094235215783,1,17.709159380834848,1474.226,in_progress,0.0
320,5.0,3.250092372725938,0.6874480931805214,1.0176594248742883,30.0,1.2796693795323675,[30.0, 1.2796693795323675],1.0,False,True,1.0749589114632352,1,17.709159380834848,1474.281,in_progress,0.0
320,6.0,3.293511303807302,0.7005066094071047,3.8601054426992656,-30.0,1.0,[-30.0, 1.0],1.0,False,True,1.3202493640718418,2,17.709159380834848,1474.356,in_progress,0.0
320,7.0,3.339295476707424,0.7150054962597104,6.596980156626557,-23.099752396964966,3.0,[-23.099752396964966, 3.0],1.0,False,True,1.5789082927977236,2,17.709159380834848,1474.419,in_progress,0.0
320,8.0,3.402266952733762,0.7158845580869848,5.101452438124338,-27.067582115021235,1.0,[-27.067582115021235, 1.0],1.0,False,True,1.934268141413817,2,17.709159380834848,1474.476,in_progress,0.0
320,9.0,3.4678689495620527,0.6997184898089485,0.15679433766191872,-18.576702215325493,1.6583216970278807,[-18.576702215325493, 1.6583216970278807],1.0,False,True,2.304686040799256,3,17.709159380834848,1474.562,in_progress,0.0
320,10.0,3.540326291981948,0.6732084468695775,-5.829180620832093,-3.3930239521721397,1.9385105668298994,[-3.3930239521721397, 1.9385105668298994],1.0,False,True,2.7137916778221514,3,17.709159380834848,1474.629,in_progress,0.0
320,11.0,3.6181878732771433,0.6388706630700817,-11.710939874392555,-2.654305446497034,1.6552761922945816,[-2.654305446497034, 1.6552761922945816],0.5,False,True,3.153383354947694,4,17.709159380834848,1474.687,in_progress,0.0
320,12.0,3.6995702368324266,0.6008666570716934,-16.27834572912702,30.0,1.1536000962272412,[30.0, 1.1536000962272412],0.5,False,True,3.6128581888195543,4,17.709159380834848,1474.758,in_progress,0.0
320,13.0,3.7938729166386898,0.5634939244105208,-18.452877136264174,1.7157725446460717,3.0,[1.7157725446460717, 3.0],0.5,False,True,4.1452872225399835,5,17.709159380834848,1474.822,in_progress,0.0
320,14.0,3.8872339791179664,0.5306554491499975,-18.965070149592744,30.0,1.6000706332358736,[30.0, 1.6000706332358736],0.5,False,True,4.672431039655745,6,17.709159380834848,1474.889,in_progress,0.0
320,15.0,3.991258268229608,0.49993638690721287,-17.975529068126292,30.0,2.4992580065906056,[30.0, 2.4992580065906056],0.5,False,True,5.259774957061554,6,17.709159380834848,1474.955,in_progress,0.0
320,16.0,4.102943745858627,0.4829945260339089,-14.052185662634324,3.447459919159151,3.0,[3.447459919159151, 3.0],0.5,False,True,5.890406722106343,7,17.709159380834848,1475.021,in_progress,0.0
320,17.0,4.221671615527572,0.4712398303994406,-10.379939460828817,30.0,3.0,[30.0, 3.0],0.5,False,True,6.560808086285898,8,17.709159380834848,1475.088,in_progress,0.0
320,18.0,4.364045238732051,0.4649408856653807,-6.429284079434837,20.12455636651594,3.0,[20.12455636651594, 3.0],1.0,False,True,7.364742927072871,9,17.709159380834848,1475.146,in_progress,0.0
320,19.0,4.5159554503540305,0.4783139959588084,-0.24299556085282517,13.022391569525595,1.0,[13.022391569525595, 1.0],1.0,False,True,8.222580530354362,10,17.709159380834848,1475.225,in_progress,0.0
320,20.0,4.672828395746974,0.5101964054524923,6.8610029976796225,-16.6247762947827,1.1404606161307962,[-16.6247762947827, 1.1404606161307962],1.0,False,True,9.108462218014905,11,17.709159380834848,1475.287,in_progress,0.0
320,21.0,4.791152538650178,0.5367969109583233,10.400210428945359,30.0,1.606557927144455,[30.0, 1.606557927144455],0.5,False,True,9.776655397215013,12,17.709159380834848,1475.35,in_progress,0.0
320,22.0,4.904907858688021,0.5588675135931105,10.774846368262452,13.49882381945698,1.1815697766383282,[13.49882381945698, 1.1815697766383282],0.5,False,True,10.41905335827295,12,17.709159380834848,1475.422,in_progress,0.0
320,23.0,5.017780112249408,0.5943396637168532,13.701228283117949,-30.0,2.520103904244883,[-30.0, 2.520103904244883],0.5,False,True,11.056516203022063,13,17.709159380834848,1475.487,in_progress,0.0
320,24.0,5.111482859019565,0.6281070301651298,15.979327175974475,-30.0,1.6867753604215345,[-30.0, 1.6867753604215345],0.5,False,True,11.585703592281321,14,17.709159380834848,1475.552,in_progress,0.0
320,25.0,5.2282373444586385,0.64921950170798,13.516542024638449,-30.0,2.158448506028961,[-30.0, 2.158448506028961],0.5,False,True,12.24504414469683,14,17.709159380834848,1475.62,in_progress,0.0
320,26.0,5.3568892208538,0.6547278704708308,8.451599045951097,-30.0,1.7865015226397647,[-30.0, 1.7865015226397647],1.0,False,True,12.971500012483418,15,17.709159380834848,1475.682,in_progress,0.0
320,27.0,5.478583610904655,0.6461325940421324,3.0179997771584772,-23.169527193662567,1.406312691174461,[-23.169527193662567, 1.406312691174461],1.0,False,True,13.658443406671777,16,17.709159380834848,1475.754,in_progress,0.0
320,28.0,5.579979971868698,0.6315643944083451,-1.356260834311514,-30.0,3.0,[-30.0, 3.0],1.0,False,True,14.230886790430336,17,17.709159380834848,1475.822,in_progress,0.0
320,29.0,5.712372110004369,0.6037302401921162,-6.355817149545697,2.3176159528312184,1.6330586221795178,[2.3176159528312184, 1.6330586221795178],1.0,False,True,14.979061990754788,18,17.709159380834848,1475.884,in_progress,0.0
320,30.0,5.820804135720531,0.5800209156125297,-9.06621469249946,4.1255219001389065,1.0,[4.1255219001389065, 1.0],1.0,False,True,15.593924738027834,18,17.709159380834848,1475.951,in_progress,0.0
320,31.0,5.937215413751873,0.5702503599922751,-7.166767209887935,-30.0,1.0,[-30.0, 1.0],1.0,False,True,16.25391616842835,19,17.709159380834848,1476.022,in_progress,0.0
320,32.0,6.039438281401992,0.5648773677344392,-5.549304381031704,2.5109914815167684,1.1382242791764512,[2.5109914815167684, 1.1382242791764512],1.0,False,True,16.831381423201062,20,17.709159380834848,1476.089,in_progress,0.0
320,33.0,6.136739265713391,0.5591933547766185,-4.698254310187086,30.0,1.5166728812513806,[30.0, 1.5166728812513806],1.0,False,True,17.357335702387736,21,17.709159380834848,1476.151,in_progress,0.0
320,34.0,6.22744686396226,0.5628952420581584,-2.1790338964802363,30.0,1.0,[30.0, 1.0],1.0,False,True,17.82986705129582,21,17.709159380834848,1476.223,in_progress,0.0
320,35.0,6.316285800556025,0.5807892457500134,2.633758798843725,30.0,1.2834608900397682,[30.0, 1.2834608900397682],1.0,False,True,18.33815028803937,22,17.709159380834848,1476.29,in_progress,0.0
320,36.0,6.395991200698606,0.6078530867180176,7.961829413707922,30.0,2.237163011198858,[30.0, 2.237163011198858],1.0,False,True,18.77085610139472,22,17.709159380834848,1476.355,in_progress,0.0
320,37.0,6.484428458013297,0.6507740758698486,14.536857524885745,-30.0,1.0,[-30.0, 1.0],1.0,False,True,19.29846485300887,23,17.709159380834848,1476.425,in_progress,0.0
320,38.0,6.567247065213353,0.6969406008938551,19.953902915536396,6.348321674254315,3.0,[6.348321674254315, 3.0],1.0,False,True,19.755785698705512,23,17.709159380834848,1476.486,in_progress,0.0
320,39.0,6.661204290840876,0.7425364555936139,22.646048688554583,30.0,3.0,[30.0, 3.0],1.0,False,True,20.312149658171254,24,17.709159380834848,1476.556,in_progress,0.0
320,40.0,6.75593890382982,0.800559988048431,26.35560436571871,30.0,3.0,[30.0, 3.0],1.0,False,True,20.93891161433404,25,17.709159380834848,1476.621,in_progress,0.0
320,41.0,6.858206218059776,0.8865584508546511,32.83719725596094,27.512714350921478,1.0,[27.512714350921478, 1.0],1.0,False,True,21.676748268622177,26,17.709159380834848,1476.693,in_progress,0.0
320,42.0,6.942939730662794,0.9744314106675266,39.52405615915541,30.0,3.0,[30.0, 3.0],1.0,False,True,22.359592248176455,26,17.709159380834848,1476.749,in_progress,0.0
320,43.0,7.018839597960675,1.069574358475183,45.250600668060926,20.276377040110575,2.3183394937759143,[20.276377040110575, 2.3183394937759143],1.0,False,True,23.063323427508568,27,17.709159380834848,1476.823,in_progress,0.0
320,44.0,7.088234622612278,1.1834579574519362,52.23837541787992,30.0,1.6448241437953222,[30.0, 1.6448241437953222],1.0,False,True,23.83570149122134,28,17.709159380834848,1476.891,in_progress,0.0
320,45.0,7.148782974770267,1.3022638318810418,57.43540892401852,30.0,1.225114007956863,[30.0, 1.225114007956863],0.5,False,True,24.609128166301947,29,17.709159380834848,1476.951,in_progress,0.0
320,46.0,7.196187393403472,1.408515910073071,61.05592466007215,30.0,3.0,[30.0, 3.0],1.0,False,True,25.265868998838474,30,17.709159380834848,1477.009,in_progress,0.0
320,47.0,7.244180065168281,1.560094887478164,67.34657995257574,30.0,3.0,[30.0, 3.0],1.0,False,True,26.182729961646928,31,17.709159380834848,1477.089,in_progress,0.0
320,48.0,7.259859651299168,1.652372905323351,72.11102382474485,11.293867277046807,3.0,[11.293867277046807, 3.0],0.5,False,True,26.739188053361403,32,17.709159380834848,1477.143,in_progress,0.0
320,49.0,7.274312360131894,1.795279355923585,78.43470009916584,20.92884087771489,1.3466681333138095,[20.92884087771489, 1.3466681333138095],0.5,False,True,27.55834550567922,33,17.709159380834848,1477.219,in_progress,0.0
320,50.0,7.276507257900267,1.9449116018878685,84.44800254928259,4.0720438407326895,3.0,[4.0720438407326895, 3.0],0.5,False,True,28.383112357545805,34,17.709159380834848,1477.294,in_progress,0.0
320,51.0,7.27339796375266,2.095012116040671,87.87585790359464,30.0,3.0,[30.0, 3.0],0.5,False,True,29.17422085593655,34,17.709159380834848,1477.356,in_progress,0.0
320,52.0,7.2659901203236625,2.2251475008755195,90.44062959045861,-30.0,1.0,[-30.0, 1.0],0.5,False,True,29.792388464745223,35,17.709159380834848,1477.432,in_progress,0.0
320,53.0,7.248479079404374,2.3845449956940135,94.7709433915596,30.0,1.0916673689371301,[30.0, 1.0916673689371301],0.5,False,True,30.503524872281584,36,17.709159380834848,1477.484,in_progress,0.0
320,54.0,7.2380995876252845,2.5070185774979588,95.08649810673568,-4.913607714842673,1.097646542275982,[-4.913607714842673, 1.097646542275982],0.5,False,True,31.067483910532662,37,17.709159380834848,1477.551,in_progress,0.0
320,55.0,7.2256077952479965,2.6276121497889964,95.38401345269779,7.350618525380391,1.0,[7.350618525380391, 1.0],0.5,False,True,31.42921597134824,37,17.709159380834848,1477.621,in_progress,0.0
320,56.0,7.216924640364028,2.7280165145461734,95.2347185133972,4.8742961246925205,1.0,[4.8742961246925205, 1.0],0.5,False,False,31.865656814159856,38,17.709159380834848,1477.687,in_progress,0.0
320,57.0,7.20891713150107,2.8188339053726015,95.19664728421465,-19.51411455692208,2.6174801021483387,[-19.51411455692208, 2.6174801021483387],0.5,False,False,32.19676866646422,38,17.709159380834848,1477.759,in_progress,0.0
320,58.0,7.203459764444845,2.9170810883049145,94.3047973214692,15.12249742222312,1.554021451534207,[15.12249742222312, 1.554021451534207],0.5,False,False,32.31558596352995,38,17.709159380834848,1477.829,in_progress,0.0
320,59.0,7.204686894828453,3.03075449318096,92.24791793917228,7.898989247732857,1.745313290233129,[7.898989247732857, 1.745313290233129],0.5,False,False,32.70268417050455,39,17.709159380834848,1477.885,in_progress,0.0
320,60.0,7.195962125318463,3.134225110802496,93.26477813111897,4.539910895125367,1.0,[4.539910895125367, 1.0],0.5,True,False,33.048579672508446,39,17.709159380834848,1477.96,off_track,0.0
321,1.0,4.085322887859117,0.6835697520064289,0.010165305078210058,30.0,2.561077998525528,[30.0, 2.561077998525528],0.0,False,True,0.7912988763500717,7,17.709159380834848,1478.091,prepare,0.0
321,2.0,4.085190493550341,0.6836132374880974,0.019930504742808816,1.561735346773002,1.0,[1.561735346773002, 1.0],1.0,False,True,0.7905513581378705,7,17.709159380834848,1478.155,in_progress,0.0
321,3.0,4.095450534457939,0.6830999181285239,-0.13645738324389003,-30.0,1.0,[-30.0, 1.0],1.0,False,True,0.8484866994661382,7,17.709159380834848,1478.228,in_progress,0.0
321,4.0,4.118812980283556,0.6770247779168292,-1.502481666310427,-22.87409770853198,1.696169418724414,[-22.87409770853198, 1.696169418724414],1.0,False,True,0.9803974903220096,7,17.709159380834848,1478.288,in_progress,0.0
321,5.0,4.152257464605604,0.6586999193199516,-5.681635259219588,30.0,2.122648857754756,[30.0, 2.122648857754756],1.0,False,True,1.169215036924462,7,17.709159380834848,1478.359,in_progress,0.0
321,6.0,4.195528220006283,0.6429529685715278,-8.19047655495725,-12.781055243545943,1.0,[-12.781055243545943, 1.0],1.0,False,True,1.4135246716793683,8,17.709159380834848,1478.413,in_progress,0.0
321,7.0,4.24735989092129,0.6317964873222257,-9.120239156784244,-11.189250310214732,1.0,[-11.189250310214732, 1.0],1.0,False,True,1.7061852109522073,8,17.709159380834848,1478.485,in_progress,0.0
321,8.0,4.307430982114429,0.6069690339210299,-12.460262570723929,29.26830444042912,1.580614977694121,[29.26830444042912, 1.580614977694121],0.5,False,True,2.045342218785266,8,17.709159380834848,1478.545,in_progress,0.0
321,9.0,4.366443684040571,0.5884420164101122,-13.706544150662479,30.0,1.45913895183828,[30.0, 1.45913895183828],0.5,False,True,2.3785372318198923,9,17.709159380834848,1478.622,in_progress,0.0
321,10.0,4.450209152074641,0.5848785447149062,-10.09631516731307,26.086674462019765,2.1244591944162727,[26.086674462019765, 2.1244591944162727],0.5,False,True,2.8515386481853784,9,17.709159380834848,1478.683,in_progress,0.0
321,11.0,4.524923052719061,0.5947492101956533,-4.956402165592266,28.522527393420184,1.6171048279982356,[28.522527393420184, 1.6171048279982356],1.0,False,True,3.273452554202479,10,17.709159380834848,1478.757,in_progress,0.0
321,12.0,4.615796302612705,0.6216254656066814,2.59231521645411,30.0,1.0,[30.0, 1.0],1.0,False,True,3.7866449497177976,10,17.709159380834848,1478.823,in_progress,0.0
321,13.0,4.707040642461657,0.6645424992734771,11.778923201185423,-21.94627326430041,1.0,[-21.94627326430041, 1.0],0.5,False,True,4.3019721095191965,11,17.709159380834848,1478.892,in_progress,0.0
321,14.0,4.772979741836827,0.7000228870616388,17.12204328293758,-5.1978471760428775,3.0,[-5.1978471760428775, 3.0],0.5,False,True,4.674391890137826,11,17.709159380834848,1478.954,in_progress,0.0
321,15.0,4.854590540939078,0.7356922733628476,19.408125290831148,-30.0,3.0,[-30.0, 3.0],0.5,False,True,5.135308821453595,12,17.709159380834848,1479.023,in_progress,0.0
321,16.0,4.947465205081283,0.7615940154044908,17.932768969454298,-24.471425348311264,1.5311585786115058,[-24.471425348311264, 1.5311585786115058],0.5,False,True,5.659811106046825,13,17.709159380834848,1479.072,in_progress,0.0
321,17.0,5.06284298432814,0.7737458860368922,13.009916378353623,2.5490452299390753,1.3900066048002464,[2.5490452299390753, 1.3900066048002464],0.5,False,True,6.311333941019584,13,17.709159380834848,1479.151,in_progress,0.0
321,18.0,5.159823889421845,0.7821292331631038,10.096484483340115,-30.0,1.2443873969417343,[-30.0, 1.2443873969417343],0.5,False,True,6.85895401934073,14,17.709159380834848,1479.222,in_progress,0.0
321,19.0,5.261011897316629,0.7967313208998814,9.35033651186624,12.134734769973342,1.0,[12.134734769973342, 1.0],1.0,False,True,7.430366872223666,15,17.709159380834848,1479.293,in_progress,0.0
321,20.0,5.360524001685974,0.814506340292097,9.684020125668475,-9.531479621645914,2.155122996492451,[-9.531479621645914, 2.155122996492451],1.0,False,True,7.992429756345258,15,17.709159380834848,1479.358,in_progress,0.0
321,21.0,5.459338411534608,0.8312166967005129,9.495888672288391,6.054125272543978,1.6614429138413571,[6.054125272543978, 1.6614429138413571],1.0,False,True,8.551300834988691,16,17.709159380834848,1479.425,in_progress,0.0
321,22.0,5.5591655311848225,0.8473808457966627,9.408639562560902,-17.163369536405895,3.0,[-17.163369536405895, 3.0],1.0,False,True,9.115137261518434,17,17.709159380834848,1479.486,in_progress,0.0
321,23.0,5.6625085967832485,0.8661369532440887,9.77957003722901,22.40070568501671,2.074314401569651,[22.40070568501671, 2.074314401569651],1.0,False,True,9.697012654996316,17,17.709159380834848,1479.553,in_progress,0.0
321,24.0,5.776736160334085,0.8854551831618505,9.77687956031766,-7.114774730386852,1.4947312093568983,[-7.114774730386852, 1.4947312093568983],0.5,False,True,10.337114738275801,18,17.709159380834848,1479.619,in_progress,0.0
321,25.0,5.889144208150527,0.9120272236272344,11.28840476820671,29.783490098876953,2.9794871946313544,[29.783490098876953, 2.9794871946313544],0.5,False,True,10.971159855875147,19,17.709159380834848,1479.683,in_progress,0.0
321,26.0,6.008743860378191,0.9414435224040708,12.626195304717617,-8.237795328940802,1.5535251080146593,[-8.237795328940802, 1.5535251080146593],0.5,False,True,11.640272232611746,20,17.709159380834848,1479.763,in_progress,0.0
321,27.0,6.135653537233886,0.9808280602738628,15.540032825948654,-30.0,2.09751670964874,[-30.0, 2.09751670964874],0.5,False,True,12.412087955397467,21,17.709159380834848,1479.812,in_progress,0.0
