episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
120,1.0,3.1998654271143545,0.6831049390357591,0.20141808843300404,-30.0,2.966874179660413,[-30.0, 2.966874179660413],0.0,False,True,0.7913003384327858,1,17.709159380834848,361.75,prepare,0.0
120,2.0,3.1997327938476547,0.6831032114197833,0.18326595495146542,4.361221680110091,1.199944862105057,[4.361221680110091, 1.199944862105057],1.0,False,True,0.7905513581379262,1,17.709159380834848,361.792,in_progress,0.0
120,3.0,3.210281999096759,0.6841161511860179,0.40667438067122996,-30.0,1.4099109285766425,[-30.0, 1.4099109285766425],1.0,False,True,0.8501293279093972,1,17.709159380834848,361.86,in_progress,0.0
120,4.0,3.2285691569077923,0.6838153393645978,0.3646662930047631,13.59236043117513,1.7368109256136015,[13.59236043117513, 1.7368109256136015],1.0,False,True,0.9533904445493242,1,17.709159380834848,361.931,in_progress,0.0
120,5.0,3.2673420415949543,0.6813629836147839,-0.17012619552335645,15.061598452638975,3.0,[15.061598452638975, 3.0],1.0,False,True,1.1723115294081115,1,17.709159380834848,361.994,in_progress,0.0
120,6.0,3.3116323867238497,0.6894041752980213,1.7681963446188842,25.005649659867288,1.0,[25.005649659867288, 1.0],1.0,False,True,1.4224792874742098,2,17.709159380834848,362.071,in_progress,0.0
120,7.0,3.369235308838129,0.7121020471009656,6.407941034473533,-2.1663242144154466,2.0937045982052496,[-2.1663242144154466, 2.0937045982052496],1.0,False,True,1.7477397969897879,2,17.709159380834848,362.134,in_progress,0.0
120,8.0,3.4331281807825538,0.7380863522294269,10.583424762164466,-30.0,3.0,[-30.0, 3.0],0.5,False,True,2.108566961353977,2,17.709159380834848,362.198,in_progress,0.0
120,9.0,3.5144616812822314,0.753317746565652,10.52942940899212,-30.0,2.5028474065454667,[-30.0, 2.5028474065454667],0.5,False,True,2.567918483977486,3,17.709159380834848,362.274,in_progress,0.0
120,10.0,3.6040842008982494,0.7502962968697671,6.267255391433183,2.4989587850891013,3.0,[2.4989587850891013, 3.0],1.0,False,True,3.0739917274918356,4,17.709159380834848,362.337,in_progress,0.0
120,11.0,3.7188730855903347,0.7463951199173525,2.8933624241225235,-11.090243458099945,1.8446670398289302,[-11.090243458099945, 1.8446670398289302],1.0,False,True,3.722164533212298,4,17.709159380834848,362.394,in_progress,0.0
120,12.0,3.8268814377396865,0.7479841828112698,1.9522458596087962,-13.274411967185682,3.0,[-13.274411967185682, 3.0],1.0,False,True,4.332059495216745,5,17.709159380834848,362.464,in_progress,0.0
120,13.0,3.9497079042753143,0.7415345481208644,-0.2721734047017677,14.851436923928766,1.8167971182863263,[14.851436923928766, 1.8167971182863263],1.0,False,True,5.025622712639544,6,17.709159380834848,362.534,in_progress,0.0
120,14.0,4.080112122257515,0.7343051337377415,-1.6140925316164827,-15.231887122706949,3.0,[-15.231887122706949, 3.0],1.0,False,True,5.761974293588095,7,17.709159380834848,362.6,in_progress,0.0
120,15.0,4.219589831622095,0.7288289584254224,-2.055932491563016,-11.512406701374651,1.5533090829311655,[-11.512406701374651, 1.5533090829311655],1.0,False,True,6.549567191190662,8,17.709159380834848,362.667,in_progress,0.0
120,16.0,4.398070694870019,0.6994932180023046,-6.458357800208955,27.085780921593013,2.7026628879136916,[27.085780921593013, 2.7026628879136916],1.0,False,True,7.557353975427943,9,17.709159380834848,362.739,in_progress,0.0
120,17.0,4.4871405812892045,0.6841333363428137,-7.483268404545502,26.5519494307216,1.0,[26.5519494307216, 1.0],1.0,False,True,8.060282171647918,10,17.709159380834848,362.801,in_progress,0.0
120,18.0,4.614366721393129,0.6744836051990425,-6.362871645370234,30.0,1.1554596378283573,[30.0, 1.1554596378283573],1.0,False,True,8.778682105115251,10,17.709159380834848,362.867,in_progress,0.0
120,19.0,4.723247289717971,0.675717606585851,-3.6196906552326595,0.2246393683415313,1.0,[0.2246393683415313, 1.0],1.0,False,True,9.393510133622042,11,17.709159380834848,362.934,in_progress,0.0
120,20.0,4.816288790029476,0.6742319423541276,-2.6935028847034626,6.287075997636542,2.6935123831495322,[6.287075997636542, 2.6935123831495322],1.0,False,True,9.918893185056824,12,17.709159380834848,362.998,in_progress,0.0
120,21.0,4.917294186469426,0.667728285394539,-3.1205117375290996,-30.0,3.0,[-30.0, 3.0],1.0,False,True,10.489235443343208,12,17.709159380834848,363.065,in_progress,0.0
120,22.0,5.023259706006261,0.6512603441240631,-5.535853551087434,-14.305984939087132,1.0,[-14.305984939087132, 1.0],1.0,False,True,11.08757159149484,13,17.709159380834848,363.13,in_progress,0.0
120,23.0,5.1367002666002195,0.6136130434237798,-11.15033181647157,5.619812397121244,2.3175377218003095,[5.619812397121244, 2.3175377218003095],0.5,False,True,11.728072288711092,14,17.709159380834848,363.206,in_progress,0.0
120,24.0,5.241386844643473,0.5804535722365907,-13.639159878008277,12.337371517108217,1.0,[12.337371517108217, 1.0],0.5,False,True,12.319179417143031,15,17.709159380834848,363.27,in_progress,0.0
120,25.0,5.332304592521604,0.5643630483803972,-12.456787116886995,18.669966299903386,2.40057768282141,[18.669966299903386, 2.40057768282141],0.5,False,True,12.8324466734443,15,17.709159380834848,363.335,in_progress,0.0
120,26.0,5.44439663716328,0.5512837983829924,-10.012961969140957,30.0,1.7239901306740641,[30.0, 1.7239901306740641],0.5,False,True,13.4653743103725,16,17.709159380834848,363.395,in_progress,0.0
120,27.0,5.5713927151363105,0.5499289657541896,-5.766601429822671,30.0,1.1029443577397406,[30.0, 1.1029443577397406],1.0,False,True,14.18172107243054,17,17.709159380834848,363.46,in_progress,0.0
120,28.0,5.68035729792943,0.5590213357919618,-1.4931964191461928,-23.84234537944362,2.315768500233194,[-23.84234537944362, 2.315768500233194],1.0,False,True,14.79836273856645,17,17.709159380834848,363.535,in_progress,0.0
120,29.0,5.795948451136284,0.566267035532283,0.44178887248143417,17.000637314608497,1.0,[17.000637314608497, 1.0],1.0,False,True,15.45393015611828,18,17.709159380834848,363.596,in_progress,0.0
120,30.0,5.896797067230018,0.5654645064345207,0.09631117423972901,-7.536802188572366,2.516539027557245,[-7.536802188572366, 2.516539027557245],1.0,False,True,16.023416519850173,19,17.709159380834848,363.67,in_progress,0.0
120,31.0,6.006696387640171,0.5638581570152222,-0.5152340395794103,30.0,1.0,[30.0, 1.0],1.0,False,True,16.64654926902606,20,17.709159380834848,363.734,in_progress,0.0
120,32.0,6.113318863739063,0.5542685330165474,-2.6327895549086775,1.0452711160141241,2.64789610644421,[1.0452711160141241, 2.64789610644421],1.0,False,True,17.22441761772241,20,17.709159380834848,363.799,in_progress,0.0
120,33.0,6.21575676599059,0.5423409309816913,-4.40496851241454,-11.171557553960977,1.0,[-11.171557553960977, 1.0],1.0,False,True,17.760745026191774,21,17.709159380834848,363.877,in_progress,0.0
120,34.0,6.337911781719574,0.508887660735417,-9.602963420731584,16.63782144362756,1.0,[16.63782144362756, 1.0],0.5,False,True,18.426341835415315,22,17.709159380834848,363.935,in_progress,0.0
120,35.0,6.421160500037671,0.4865833180844207,-11.331543869428849,-30.0,2.4968527364300193,[-30.0, 2.4968527364300193],0.5,False,True,18.818936451219216,22,17.709159380834848,363.995,in_progress,0.0
120,36.0,6.507888015277665,0.4659785810924836,-12.307975847793294,-2.972593774384581,3.0,[-2.972593774384581, 3.0],0.5,False,True,19.288400803774646,23,17.709159380834848,364.068,in_progress,0.0
120,37.0,6.6090948894987624,0.42812856148758954,-15.589238420332299,5.433975160602323,1.0,[5.433975160602323, 1.0],0.5,False,True,19.476674234246452,23,17.709159380834848,364.136,in_progress,0.0
120,38.0,6.715058458027925,0.3822449207111889,-18.86792853354685,30.0,1.0,[30.0, 1.0],0.5,False,False,19.955637986687407,24,17.709159380834848,364.2,in_progress,0.0
120,39.0,6.796993601648782,0.34818216185864564,-20.145032824985982,30.0,1.4420376653865694,[30.0, 1.4420376653865694],0.5,False,False,20.296722032172276,24,17.709159380834848,364.267,in_progress,0.0
120,40.0,6.904981530561162,0.31913963494431347,-17.967830816752752,23.62274816985876,1.0,[23.62274816985876, 1.0],0.5,False,False,20.35285380696205,24,17.709159380834848,364.333,in_progress,0.0
120,41.0,6.983030866432374,0.3098749276482142,-14.57160332317022,19.779310408385484,2.2133258571835976,[19.779310408385484, 2.2133258571835976],0.5,False,False,20.71256860839944,24,17.709159380834848,364.4,in_progress,0.0
120,42.0,7.086300997484927,0.3076362348439675,-9.452796385933146,30.0,3.0,[30.0, 3.0],0.5,True,False,21.14416772264345,25,17.709159380834848,364.459,off_track,0.0
121,1.0,4.085436843298179,0.6836255913217043,0.005285451087848832,-22.327235251378674,1.3621260933643053,[-22.327235251378674, 1.3621260933643053],0.0,False,True,0.7919424689192032,7,17.709159380834848,364.603,prepare,0.0
121,2.0,4.085190493550262,0.6836132374880971,0.01993050474270704,30.0,1.0896333704303756,[30.0, 1.0896333704303756],1.0,False,True,0.7905513581378685,7,17.709159380834848,364.645,in_progress,0.0
121,3.0,4.092984818805299,0.6868200046307154,0.7066997576489455,23.574688190634255,2.5498198297658936,[23.574688190634255, 2.5498198297658936],1.0,False,True,0.8345706072705121,7,17.709159380834848,364.723,in_progress,0.0
121,4.0,4.118000278972266,0.7026878643917378,4.478378026694548,-30.0,1.8748932553719992,[-30.0, 1.8748932553719992],1.0,False,True,0.9758595923643775,7,17.709159380834848,364.798,in_progress,0.0
121,5.0,4.1429917673558885,0.7122354143175673,6.443931997371622,-30.0,2.7407499372204605,[-30.0, 2.7407499372204605],1.0,False,True,1.1170004759655066,7,17.709159380834848,364.868,in_progress,0.0
121,6.0,4.194054616228807,0.7099047031867384,4.562084363873488,-18.514585281836183,3.0,[-18.514585281836183, 3.0],1.0,False,True,1.4053372634392227,8,17.709159380834848,364.934,in_progress,0.0
121,7.0,4.247963287450775,0.69951874543503,1.2261331074710209,-3.6823396624077027,1.2617125110547427,[-3.6823396624077027, 1.2617125110547427],1.0,False,True,1.7097277368431627,8,17.709159380834848,364.994,in_progress,0.0
121,8.0,4.318347072543378,0.6881128865383288,-1.7462618625582287,-27.96111307883415,3.0,[-27.96111307883415, 3.0],1.0,False,True,2.1071479111195126,8,17.709159380834848,365.069,in_progress,0.0
