episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
400,1.0,3.20001732110754,0.6830929591403156,0.19151581479816135,4.340473959670376,1.0,[4.340473959670376, 1.0],0.0,False,True,0.7921578319706557,1,17.709159380834848,2095.965,prepare,0.0
400,2.0,3.199732793847765,0.6831032114197836,0.18326595495146542,-30.0,1.0,[-30.0, 1.0],1.0,False,True,0.7905513581379263,1,17.709159380834848,2096.033,in_progress,0.0
400,3.0,3.2106665546423057,0.6781141230773785,-1.0120655251649049,-22.448583908146194,1.0,[-22.448583908146194, 1.0],1.0,False,True,0.8522489313409148,1,17.709159380834848,2096.1,in_progress,0.0
400,4.0,3.234811797732651,0.6671384605330697,-3.4813073554250162,28.291024688759492,3.0,[28.291024688759492, 3.0],1.0,False,True,0.9884971111222193,1,17.709159380834848,2096.16,in_progress,0.0
400,5.0,3.2710743063026566,0.6527075003150518,-6.304874915082348,30.0,1.0,[30.0, 1.0],1.0,False,True,1.1931390513117908,1,17.709159380834848,2096.233,in_progress,0.0
400,6.0,3.322501908229254,0.6671525657194392,-2.091147471357851,30.0,1.0,[30.0, 1.0],1.0,False,True,1.4836647664235185,2,17.709159380834848,2096.298,in_progress,0.0
400,7.0,3.372951141457129,0.6926832581749953,4.291454706486572,-30.0,1.0,[-30.0, 1.0],1.0,False,True,1.7686945426268734,2,17.709159380834848,2096.362,in_progress,0.0
400,8.0,3.429493741117878,0.7204477800133746,9.698320573661617,-30.0,2.918669291161206,[-30.0, 2.918669291161206],1.0,False,True,2.088018773082534,2,17.709159380834848,2096.433,in_progress,0.0
400,9.0,3.4888107999222018,0.7387380483566736,11.535116567073837,-30.0,3.0,[-30.0, 3.0],0.5,False,True,2.422996242696076,3,17.709159380834848,2096.504,in_progress,0.0
400,10.0,3.5822200773840653,0.7402371075003318,7.684155376770388,-30.0,3.0,[-30.0, 3.0],1.0,False,True,2.9505070330489556,3,17.709159380834848,2096.562,in_progress,0.0
400,11.0,3.6671850555541745,0.7204922982134166,0.7478524954581157,0.46282405175391617,2.688187711639038,[0.46282405175391617, 2.688187711639038],1.0,False,True,3.4302381588722253,4,17.709159380834848,2096.628,in_progress,0.0
400,12.0,3.7602594802404443,0.6942631235272249,-5.490033845881563,-30.0,2.002248578635821,[-30.0, 2.002248578635821],1.0,False,True,3.955755004362158,5,17.709159380834848,2096.697,in_progress,0.0
400,13.0,3.8685217916046906,0.6585865803910418,-11.0416749465173,10.772091677474094,1.0,[10.772091677474094, 1.0],0.5,False,True,4.567018440661648,5,17.709159380834848,2096.763,in_progress,0.0
400,14.0,3.9669340040256635,0.6212677232643933,-14.822408356295073,16.265717575567713,3.0,[16.265717575567713, 3.0],0.5,False,True,5.122658873732093,6,17.709159380834848,2096.826,in_progress,0.0
400,15.0,4.098205704294406,0.5863510342024902,-14.676452645985076,30.0,1.1771129904870703,[30.0, 1.1771129904870703],0.5,False,True,5.863854757709557,7,17.709159380834848,2096.887,in_progress,0.0
400,16.0,4.204099582988279,0.5761061339243566,-11.06532378972611,30.0,1.9412463541939788,[30.0, 1.9412463541939788],0.5,False,True,6.461791881075758,8,17.709159380834848,2096.968,in_progress,0.0
400,17.0,4.278490643775281,0.5752419508190066,-7.982836551952727,30.0,1.0,[30.0, 1.0],1.0,False,True,6.8818576359619685,8,17.709159380834848,2097.031,in_progress,0.0
